Idade,Renda,TempoDeRelacao,TicketMedioInvestido,QtdProdutosNaCarteira,PerfilRisco,Pais,TaxaJuros,HistoricoInvestimentoESG,EngajamentoESG,ConhecimentoESG,PreocupacaoAmbiental,AcessouPagESG,LeuArtigoESG,ParticipouWebinarESG,AssessorESGAtivo,NPS_ESG,ValorAlocadoESG,ESG_Label
49,14077.434982551553,102,1614736.7166613461,9,0,Brasil,13.75,1,10,3,3,1,1,1,0,7,90728.85230634424,1
50,18693.455784610094,79,1072569.9134918696,15,1,Brasil,13.75,0,0,2,2,0,0,0,1,0,0.0,1
18,9642.190400245127,79,1589915.2777175582,8,0,EUA,13.75,0,1,3,2,0,0,0,1,0,0.0,0
36,5670.28810390544,37,559000.9606368508,1,1,Brasil,13.75,0,0,3,4,0,1,0,0,0,0.0,0
19,15267.348045723924,45,1020974.3579521035,3,1,EUA,13.75,0,5,2,1,0,0,0,1,4,0.0,0
61,6477.6051764013955,14,1132407.3492683421,19,1,Alemanha,13.75,0,6,1,1,0,0,0,1,5,0.0,0
43,10255.37823397006,43,1886785.0547630629,9,2,Alemanha,13.75,1,10,4,3,1,1,0,0,5,28892.477696734284,1
49,10969.518057956024,116,540529.1778925305,19,0,Brasil,13.75,0,7,2,2,1,0,0,1,5,0.0,0
23,11721.466186799567,85,1874009.5961769402,15,1,EUA,13.75,1,9,5,5,0,1,0,1,6,30888.47408224437,0
49,14756.657828297342,108,1611669.2417767746,14,1,Brasil,13.75,1,12,5,5,0,1,1,0,9,60242.40264630515,1
21,9265.46287085445,84,1464479.1676325237,1,0,Brasil,5.0,0,6,2,3,1,0,1,0,4,0.0,1
28,10905.082991332958,33,1575871.835678399,3,1,Brasil,5.0,1,12,5,5,1,1,0,0,7,44356.585049187575,1
34,11942.918588202447,3,1214795.8413013134,2,1,Alemanha,13.75,0,4,3,2,0,0,0,0,2,0.0,0
55,12598.391830075152,104,495719.22082034685,1,1,EUA,13.75,0,4,1,2,0,0,1,0,2,0.0,0
41,12391.30869883169,87,387094.98799130693,18,1,Brasil,5.0,0,5,2,2,0,0,0,0,4,0.0,0
22,13744.02310089032,44,1734019.457342277,1,1,Brasil,2.0,0,0,1,1,0,1,0,0,0,0.0,0
69,15375.358038566948,111,1453027.411165708,9,1,Brasil,13.75,1,11,5,5,1,0,0,1,6,34013.24410133381,1
51,13570.536462603872,87,434276.5226942886,7,0,Brasil,5.0,0,2,2,1,0,0,0,0,1,0.0,0
23,13814.342094036874,91,1234035.798090059,13,0,Brasil,13.75,0,0,3,2,1,0,0,0,1,0.0,0
39,5671.107333014089,35,900617.4980143054,17,1,Brasil,13.75,0,6,2,3,1,0,0,1,5,0.0,0
28,12200.910796662722,25,325723.7882265569,13,0,Brasil,13.75,0,2,2,1,0,0,0,0,1,0.0,0
65,13918.030192006434,96,1068395.647620757,13,2,EUA,13.75,1,14,4,4,1,0,0,1,10,26163.372248283766,1
33,14915.764778281802,86,570222.9940081703,10,2,Brasil,13.75,1,14,5,5,0,1,0,0,8,36676.13339017985,1
50,9230.596903064823,8,201525.80707356738,6,1,Brasil,13.75,0,1,1,1,0,1,0,0,0,0.0,0
26,9363.84290044542,120,939247.0141053676,5,2,Brasil,5.0,0,6,1,2,1,1,0,0,3,0.0,0
23,9703.597298865607,115,1184316.018666188,10,1,EUA,5.0,1,11,5,5,0,1,0,1,6,30055.558911396045,1
33,14145.655599565373,116,103343.75665848951,14,0,Alemanha,13.75,1,10,5,5,1,0,1,1,5,97830.91597254822,1
46,16135.524219696834,62,810164.5713278836,11,1,EUA,13.75,0,6,3,3,0,0,0,0,4,0.0,0
20,10370.159570833594,102,522747.2204750037,5,1,Brasil,13.75,0,0,1,1,0,1,1,0,0,0.0,0
37,15631.849254508195,18,70994.6755073925,4,0,Brasil,13.75,0,7,1,1,0,0,0,0,3,0.0,0
53,12493.919236658377,92,260068.47372689654,3,1,Brasil,2.0,0,2,1,1,0,0,0,0,1,0.0,0
36,11502.856891350255,28,286677.97604857135,14,0,Brasil,13.75,0,2,3,3,0,0,0,0,2,0.0,0
43,11154.463080728125,75,373919.7537547626,13,1,Brasil,13.75,0,4,2,1,0,0,0,0,3,0.0,0
20,14986.445458408629,12,1608721.3671614632,5,1,Brasil,5.0,1,10,4,4,1,1,0,1,5,55412.6399880681,1
36,13302.311267148281,64,884588.814291497,12,1,Alemanha,5.0,0,2,3,2,1,0,0,0,1,0.0,0
37,21103.30171059055,119,302701.1246180699,10,0,EUA,13.75,0,2,3,4,0,0,0,0,0,0.0,0
49,8591.101428010703,2,209590.96418649962,2,0,Brasil,5.0,1,11,3,4,1,0,0,1,8,56509.687833744174,1
24,14072.406808119904,59,602901.5128707878,7,1,Brasil,2.0,0,5,1,1,0,1,0,0,2,0.0,0
69,9883.195960753948,37,1598050.88222186,7,2,Brasil,13.75,1,13,3,3,1,0,1,0,9,92306.5907734964,1
58,8522.852052045426,4,735275.0973998905,4,1,Brasil,13.75,1,8,3,3,1,1,1,0,4,55652.115179752815,1
50,11956.531451860112,41,328195.74698493676,12,1,EUA,13.75,1,11,3,3,0,0,1,1,8,69672.5695632259,1
57,12549.409917628143,45,814191.2012768582,4,1,Brasil,5.0,0,3,2,1,0,1,0,0,3,0.0,1
56,23672.69422024037,109,1115069.9990012443,7,1,Brasil,13.75,0,2,1,1,0,0,0,0,0,0.0,0
35,11263.416737267191,111,68872.52543964756,13,1,Brasil,13.75,0,3,1,1,1,0,0,0,3,0.0,0
57,7479.285082061267,34,1259007.1848659446,8,0,Brasil,13.75,0,0,3,3,0,1,0,0,1,0.0,0
18,13092.042869977542,87,796250.4984994307,14,0,Brasil,13.75,0,7,3,2,0,0,1,0,4,0.0,0
28,3701.4398498145274,13,29354.491511076823,3,0,Brasil,5.0,0,7,3,4,0,0,0,1,4,0.0,0
45,11632.172869582937,7,1351039.903903298,2,1,Brasil,13.75,1,10,3,4,1,1,0,0,7,12919.61171905866,0
42,12064.101129180643,32,1427651.3947696697,10,0,Brasil,5.0,1,11,4,4,0,1,0,0,8,91971.67801178446,0
67,15178.401531780846,23,1261391.179231779,6,0,Brasil,13.75,0,1,3,2,1,0,0,0,0,0.0,0
40,15894.488997711387,49,690441.1330208603,7,1,Brasil,2.0,0,1,2,1,0,0,0,0,0,0.0,0
48,9985.72152436913,72,1063913.6595912627,16,1,Alemanha,13.75,1,11,4,3,1,0,1,1,6,8026.052640538013,1
47,11397.543941480268,114,780443.8352055363,6,1,Brasil,13.75,0,0,1,2,0,0,0,0,0,0.0,0
59,8935.516677557316,111,1404237.243017792,16,1,Brasil,5.0,1,9,4,5,0,1,0,1,5,53864.79883265006,0
52,7487.749780769224,47,1171324.5706050405,12,2,Brasil,13.75,0,6,2,3,0,0,0,1,3,0.0,0
24,13239.579117522539,37,172780.236516625,15,2,Brasil,13.75,0,6,1,1,1,0,0,0,3,0.0,0
33,6905.657805613603,98,1289756.1808558048,3,1,Brasil,2.0,0,2,3,2,0,0,0,1,0,0.0,0
43,10341.492397712547,48,1377604.4445322251,16,2,Brasil,13.75,0,7,3,3,0,0,1,1,3,0.0,0
65,8019.30416040305,29,747697.3394232518,18,0,EUA,5.0,1,13,4,4,0,1,1,1,9,56914.632664693556,1
69,14198.732745161038,37,1752813.7041098117,15,1,EUA,13.75,0,3,3,2,0,0,0,0,2,0.0,0
66,19205.720397065954,23,1687598.5661414757,6,1,Brasil,5.0,0,7,2,1,1,0,0,0,4,0.0,0
19,6793.648068786675,38,358581.38256047835,17,1,Brasil,13.75,1,11,3,3,1,0,0,1,7,94876.00969788591,1
18,4587.9260684097235,93,1809489.9538868784,2,1,Brasil,5.0,0,7,2,2,0,0,0,0,4,0.0,0
65,11500.45245859973,44,887336.0192752043,2,0,Brasil,13.75,0,6,2,1,0,1,0,0,3,0.0,0
29,12062.791183831034,5,1450261.8087422438,17,2,EUA,13.75,1,14,4,4,1,0,0,0,9,58224.52244325983,1
22,12874.63722702919,52,1630053.0438647997,19,0,Brasil,2.0,1,8,3,3,1,0,0,1,6,37629.40280208089,1
54,10214.71793906262,40,1015173.7179286829,5,1,Brasil,13.75,1,10,4,5,0,1,1,1,6,12231.648171868736,1
49,11197.442804698272,11,804212.8593479233,4,1,Brasil,13.75,0,1,2,2,1,0,0,0,1,0.0,0
26,13470.041642162409,78,1831748.2235440458,18,1,Alemanha,13.75,0,0,2,3,0,0,0,1,0,0.0,0
58,16161.723570579356,120,469398.5703414922,8,1,Brasil,2.0,0,6,3,4,0,0,1,0,5,0.0,1
52,4179.804918726869,113,521370.45466109755,9,0,EUA,13.75,0,7,2,2,0,0,0,0,3,0.0,0
36,10524.24224387415,106,729624.4248867398,18,2,Brasil,13.75,0,6,2,3,0,0,0,0,5,0.0,0
65,12855.235175764254,2,1720336.8981614255,11,2,Brasil,5.0,0,0,3,4,1,0,0,0,0,0.0,0
33,8328.095581557056,35,1878188.6457840211,16,1,Brasil,13.75,0,6,1,2,0,0,1,0,5,0.0,0
20,18924.678527069198,45,447934.7523621751,16,2,EUA,2.0,1,11,5,5,1,0,1,1,7,58764.33842536079,1
37,9458.360479085051,49,1729101.5937861784,4,0,EUA,13.75,1,12,3,3,1,0,1,0,7,80702.26819965059,0
41,11834.829251970868,35,523823.8893424529,9,1,Brasil,13.75,0,1,3,3,0,0,0,0,1,0.0,0
50,14224.088387369164,106,1941576.0810322773,13,1,Brasil,13.75,0,0,1,2,1,0,0,0,0,0.0,0
41,9634.860844792422,92,1198841.7050433487,8,1,Brasil,13.75,1,11,5,5,1,0,0,1,7,32534.25275748276,0
69,4613.707808782332,72,24102.070220290963,11,0,Brasil,5.0,1,12,3,3,1,1,1,0,7,33121.52045134279,0
28,10285.381892333868,32,77918.509101644,9,1,Brasil,13.75,1,8,3,2,1,0,0,1,4,72552.2298543168,0
66,16117.762223708163,68,303494.21630136983,18,1,Brasil,13.75,0,7,2,1,0,0,0,0,4,0.0,0
25,10652.419492859446,109,383270.58405932586,3,0,EUA,13.75,0,0,3,4,0,0,0,0,0,0.0,0
53,8614.262794164086,71,1537562.0544249273,18,0,Brasil,13.75,1,14,4,3,1,1,0,1,10,94923.67544746608,1
55,15702.688838010887,39,453304.0940697303,19,0,Brasil,13.75,1,14,5,4,0,1,0,1,8,59614.23424073612,1
57,10676.900415907789,48,1938591.8238992211,9,1,Brasil,13.75,1,11,4,3,1,1,1,1,8,84388.0124567139,1
37,9959.35674539913,91,1275862.993833847,18,1,Brasil,2.0,0,6,2,3,1,0,0,1,4,0.0,0
52,12597.824358653239,37,1388109.8434145004,16,0,Brasil,13.75,0,1,1,1,0,0,0,1,0,0.0,0
65,15083.000838475149,60,443454.87337756297,14,1,EUA,2.0,1,14,5,5,0,0,0,1,9,90732.5038728481,1
42,21526.854126930186,81,1786485.5650492185,19,0,EUA,2.0,0,0,3,3,1,0,0,0,1,0.0,0
52,15308.944430629692,74,1338950.9999116636,15,1,EUA,13.75,1,12,3,2,1,1,1,0,7,99747.71285616372,1
42,16639.35986555338,4,1730167.192440309,4,1,Brasil,13.75,0,3,2,3,0,0,0,1,1,0.0,0
46,9976.135204048578,23,1913397.3834901417,12,1,Brasil,13.75,0,4,3,4,0,0,0,0,2,0.0,0
35,7896.527576122095,14,260025.5444480969,7,1,Brasil,2.0,0,4,3,4,0,0,0,0,1,0.0,0
63,12249.325398476492,5,202208.58823520187,11,0,Brasil,2.0,1,13,3,3,0,1,1,1,9,76312.796374425,1
35,12428.679661038384,66,1608781.574913375,7,0,Brasil,2.0,0,0,3,2,0,0,0,0,0,0.0,0
19,7685.949034541612,110,1733590.8575973988,3,1,Brasil,2.0,1,14,4,4,1,1,0,1,9,39217.8747030459,1
52,11298.821880383948,24,1171685.2275471915,4,0,Brasil,13.75,1,8,5,5,0,0,1,1,6,15963.96824160849,1
33,13597.270406876523,18,738341.090023536,2,2,Brasil,13.75,0,7,2,3,0,0,0,0,4,0.0,0
58,13441.57358007232,27,1308732.9757896953,15,1,Brasil,5.0,0,5,1,1,0,0,0,0,4,0.0,0
53,14017.151413537089,24,618271.5044589901,12,1,Brasil,13.75,0,0,1,2,1,0,1,0,0,0.0,0
50,13163.858920549772,29,484387.52738540166,17,0,Brasil,13.75,1,10,3,4,1,0,1,1,7,56996.920383578115,1
21,9971.965362919776,11,981408.9669592583,18,2,EUA,13.75,0,1,1,1,0,0,0,0,0,0.0,0
50,9944.397493404627,112,440146.1169366956,8,1,Brasil,13.75,0,3,1,2,0,1,0,1,3,0.0,0
31,7204.194408024497,18,972570.1805471941,8,1,Brasil,13.75,0,6,3,3,0,0,0,0,3,0.0,0
38,19139.10015674038,112,1913646.9458725082,5,1,EUA,13.75,0,7,3,4,0,0,0,0,3,0.0,0
65,12053.801458477172,117,1681170.230878607,9,1,Brasil,13.75,0,4,2,2,0,0,0,0,2,0.0,0
37,11100.587776820592,4,1883845.5298050444,5,1,EUA,13.75,0,5,3,4,0,0,0,0,3,0.0,0
25,8284.831674190165,33,1614594.6599462435,10,1,Brasil,13.75,0,2,1,1,1,0,0,0,2,0.0,0
24,23742.631609311113,78,715954.3625330906,1,1,Brasil,5.0,0,1,1,1,0,0,0,0,0,0.0,0
20,7706.687871108418,108,1625970.0247176026,4,1,Brasil,5.0,0,3,3,3,1,0,0,0,2,0.0,0
34,10284.608297575707,120,1846602.329670896,16,0,Brasil,13.75,1,9,5,5,0,1,0,1,7,15335.812242474263,1
50,13663.347345144242,42,1894601.2177957383,18,0,EUA,13.75,0,2,1,1,0,0,0,0,2,0.0,0
65,14400.851862977112,32,1369563.7228631442,12,0,Brasil,13.75,1,10,5,5,1,1,0,1,7,95057.61245571262,1
29,15831.728220862737,51,430619.6211920752,15,0,Brasil,5.0,0,3,1,2,1,1,0,0,2,0.0,0
68,19230.434031077053,4,89061.0151957348,18,2,Brasil,13.75,0,1,1,1,0,0,0,1,0,0.0,0
39,14024.630621842849,20,302928.45403871,5,1,Alemanha,13.75,1,13,5,5,1,1,1,1,8,77687.70778374666,1
39,7775.876800133329,85,1931438.3666089515,14,2,Brasil,13.75,0,1,1,2,0,0,0,0,0,0.0,0
63,10972.219499512874,67,929572.6801436112,7,1,Brasil,13.75,0,6,2,1,0,0,0,0,5,0.0,0
47,13231.32949005554,89,1711422.1695157944,11,1,Brasil,2.0,0,0,3,4,1,0,0,0,1,0.0,0
55,20272.904166023294,68,935437.8655809993,15,1,Brasil,13.75,0,4,2,2,0,0,0,1,1,0.0,1
55,6408.778086302812,62,1325026.9910850804,11,1,Brasil,13.75,0,5,3,4,0,0,0,0,4,0.0,0
62,16810.30602090091,58,58040.14647344396,7,1,Alemanha,13.75,0,3,3,3,0,0,0,1,3,0.0,0
68,12719.657478185667,47,507231.2360115399,4,1,Brasil,13.75,0,4,2,3,1,0,0,1,3,0.0,0
25,15351.322140917922,75,878175.8672847525,1,1,Brasil,13.75,0,5,3,3,1,0,0,0,4,0.0,1
44,11592.021133456272,80,1264955.7838367848,2,1,Brasil,13.75,1,9,3,3,1,1,0,0,5,28613.6781697233,1
44,8630.269479494695,59,351327.1642258252,4,1,Brasil,13.75,0,0,1,1,1,0,0,0,1,0.0,0
51,15003.491117605328,100,1531457.4138982752,5,2,Brasil,13.75,0,5,1,1,0,0,0,0,2,0.0,0
38,14617.724108422484,6,735165.3652111123,2,2,Brasil,5.0,0,2,1,1,1,0,0,1,2,0.0,0
47,15888.227862958887,95,1636696.18577543,2,1,Brasil,13.75,0,5,3,3,0,0,0,1,3,0.0,0
50,11946.781458485459,40,204958.4898861839,18,0,Brasil,13.75,0,6,2,1,0,0,0,0,5,0.0,0
45,9600.711906720602,77,1362715.60948792,14,0,Brasil,2.0,0,4,2,2,0,1,1,0,3,0.0,1
64,5764.852019904633,23,593723.3830809552,3,0,Alemanha,13.75,0,7,3,2,0,1,0,1,5,0.0,1
50,15277.493072557625,52,1592812.5165040097,18,0,Brasil,13.75,1,8,4,5,1,1,1,1,6,63276.26552451244,1
22,13695.557929775943,4,810319.149814397,10,1,Brasil,5.0,0,2,3,4,0,0,0,0,2,0.0,0
65,8136.869468544162,37,1334045.7682044972,6,0,Alemanha,13.75,1,13,5,5,1,0,0,1,8,39287.56935835532,1
36,9845.705306813503,42,1869267.484586582,2,1,Brasil,2.0,0,2,3,4,1,1,0,0,0,0.0,0
21,10132.964752194239,101,51046.99770739107,11,0,Brasil,5.0,0,6,2,3,0,1,0,0,5,0.0,0
52,6068.062272070328,44,32122.396845403528,18,1,Brasil,13.75,1,12,3,3,1,0,0,0,9,85037.40577712125,1
66,8729.270413579465,97,1542855.7118316598,14,0,EUA,13.75,1,11,4,5,1,1,0,1,8,77368.60860203969,1
34,7464.678572774584,120,1296322.1725010755,13,2,Brasil,13.75,0,1,2,3,0,0,0,1,0,0.0,0
61,10350.083952448253,42,593029.643803821,7,1,Brasil,13.75,0,5,3,3,0,0,0,1,2,0.0,0
45,9045.21000668175,29,993849.4385207822,10,1,Brasil,13.75,1,10,4,3,1,1,0,1,5,12966.113737335996,1
47,5491.980316533005,101,93451.9745417488,19,2,Brasil,13.75,0,1,1,2,0,1,0,1,0,0.0,0
46,20090.360922277927,19,392966.75466886914,13,0,EUA,13.75,1,9,3,4,1,1,0,1,7,58141.09123153433,1
63,17010.16292411692,115,854747.7853090633,2,2,Brasil,5.0,1,9,5,5,1,0,1,0,5,91731.93070904314,1
23,8883.922313920059,84,1669748.3882807498,12,1,Brasil,13.75,1,8,4,4,1,1,1,0,5,20983.5774804064,1
52,13089.68558661444,32,964537.6938915688,8,1,Brasil,13.75,0,3,1,2,1,0,0,1,2,0.0,1
58,13669.86035928518,44,1176861.3840066977,18,0,Alemanha,13.75,1,10,4,5,1,1,1,0,7,89287.73873373993,1
54,16764.343419093908,55,1748770.0460676232,2,0,Brasil,5.0,0,5,2,2,0,0,0,0,2,0.0,0
41,8725.579893359685,80,624549.6380418021,16,2,Brasil,13.75,0,2,1,1,0,0,0,1,2,0.0,1
46,16368.427135929705,5,1404391.6489930912,8,1,Alemanha,13.75,0,1,3,3,0,1,0,0,0,0.0,1
66,9808.37878317226,113,1724717.8447697242,16,0,Brasil,13.75,0,2,1,1,0,0,0,1,0,0.0,0
63,6656.550383325547,46,413205.2443853917,8,1,Alemanha,13.75,0,7,2,2,1,0,0,0,4,0.0,0
48,14896.54623725799,76,719391.5486441867,13,0,Brasil,13.75,1,13,5,5,0,0,1,0,9,80595.33308872332,1
52,17163.033696489714,45,1959822.2460398166,6,0,Alemanha,13.75,0,2,1,2,0,0,0,0,0,0.0,0
50,22351.635894122737,21,1966604.94394446,1,2,Brasil,13.75,1,8,4,4,1,1,1,1,6,95352.14331713393,1
69,7201.098939639146,78,454227.5612849364,2,1,EUA,13.75,0,5,2,1,0,0,0,0,2,0.0,0
38,14795.678740323156,101,142227.21939632995,7,1,EUA,5.0,1,13,5,5,0,1,1,0,7,57064.48332734421,1
49,10360.795024825868,22,549134.0065070052,13,2,Brasil,13.75,0,4,1,2,0,0,0,0,3,0.0,0
40,15133.434842096125,30,801486.5950343377,4,1,EUA,5.0,0,3,3,3,0,0,0,0,3,0.0,0
50,6118.041795074998,23,887601.1458530157,9,1,Brasil,13.75,1,13,3,3,1,1,1,1,7,40111.03983857588,1
20,6948.920897205744,5,1241424.551587543,19,0,Brasil,5.0,1,8,5,5,0,0,0,1,5,77151.37261360453,0
35,8896.500707334064,63,1800010.4926617774,3,1,Brasil,13.75,0,3,2,3,0,0,0,0,1,0.0,0
42,12315.856182672338,93,667392.5436952533,2,1,Brasil,13.75,0,1,1,2,0,0,0,0,0,0.0,0
59,9435.674933846578,59,1701469.225643425,16,0,Brasil,13.75,0,3,3,2,1,0,0,0,3,0.0,0
48,14636.21737565368,94,196023.05264398755,10,1,Brasil,5.0,0,3,1,1,1,0,0,0,2,0.0,0
20,16107.578473031657,82,93330.6509566973,12,1,Brasil,13.75,1,13,4,3,1,1,0,1,8,67701.4065234731,1
57,14398.310164981423,110,1013049.9144156879,18,1,Brasil,5.0,1,14,4,4,1,1,1,1,9,28685.200613090183,1
63,18475.150558643472,114,128727.82442790373,2,2,EUA,5.0,0,4,3,3,0,0,0,0,3,0.0,0
41,13663.306517821373,52,791054.704456118,14,0,EUA,5.0,0,7,2,2,0,0,0,1,3,0.0,1
67,7132.413158639331,65,1794588.4525697764,12,0,Brasil,5.0,0,2,1,2,1,0,0,0,1,0.0,1
49,17453.50605415336,39,490551.24205287197,8,1,Alemanha,13.75,0,7,1,1,1,0,0,0,4,0.0,1
64,9579.37505757601,81,1414891.7924985574,7,0,Alemanha,2.0,1,11,4,4,0,0,0,0,6,94255.65106224499,1
39,15641.67399874228,3,611707.1308562331,13,0,Brasil,5.0,1,13,5,5,0,1,0,1,8,56752.24766416239,1
40,18294.936866220425,42,99390.90993184985,15,0,Brasil,13.75,0,3,2,3,1,0,0,0,3,0.0,0
19,13826.752042921597,71,1117814.2570065155,14,1,Brasil,5.0,0,2,2,3,0,1,0,0,0,0.0,0
44,6015.364747341401,27,1671358.4461681359,5,0,Brasil,5.0,1,14,3,4,1,1,0,1,9,92555.56283824687,1
59,8327.151333960834,28,824842.2122018127,8,0,Brasil,5.0,0,5,3,4,1,0,0,0,3,0.0,0
19,17290.977867540543,108,1238414.7146515932,18,0,Brasil,13.75,0,4,2,1,1,0,0,0,1,0.0,1
43,11323.509257428734,54,1801046.9593388746,5,1,Brasil,13.75,0,2,3,4,0,0,0,0,0,0.0,0
34,12318.294139768663,95,1581492.0803466057,9,1,Brasil,5.0,0,4,2,1,1,0,0,0,3,0.0,0
57,15035.297664654438,15,395814.03479171044,10,0,Brasil,5.0,1,14,5,5,1,1,1,1,10,78761.12794457261,1
50,14785.291448321294,119,1469434.0791363616,17,1,EUA,13.75,0,4,3,4,1,0,0,0,2,0.0,0
26,13115.199249541844,53,1008767.1200687025,3,1,Brasil,13.75,0,0,2,2,0,1,0,0,1,0.0,0
60,11165.326515118137,112,1494473.9476933086,1,1,EUA,2.0,0,1,3,3,1,1,1,0,1,0.0,0
65,10749.326217070571,72,994085.9455392142,7,0,Brasil,13.75,0,2,3,2,0,0,0,0,2,0.0,0
56,15431.595301165373,70,264636.7465755227,15,1,Brasil,5.0,1,13,4,3,1,1,0,1,8,32477.999243388207,1
46,14214.278124271174,92,1144119.798911586,19,2,EUA,13.75,1,11,5,5,1,1,0,1,7,48956.051560255895,1
59,10970.799997528842,4,989346.6448707064,8,0,Brasil,13.75,0,6,3,4,0,0,0,0,4,0.0,0
43,16328.449251972563,94,1040664.2499464691,11,0,Brasil,13.75,1,8,3,3,0,0,0,1,5,51661.2752889202,1
52,11483.863539480864,107,1759015.8827552819,2,0,Alemanha,5.0,1,13,4,5,0,0,0,1,8,74677.23936609714,1
67,8593.351302662428,17,1790725.7229454403,2,1,Brasil,2.0,1,14,4,5,1,1,1,0,9,52205.077462702495,1
42,8964.11720438662,34,912538.8424637795,11,1,Brasil,13.75,0,2,1,2,0,0,0,0,2,0.0,0
41,8085.036654760936,6,916906.7621473758,17,0,Brasil,5.0,0,2,3,4,0,0,0,0,2,0.0,0
30,10910.35993358525,36,1035222.0481565058,10,0,EUA,13.75,1,9,3,3,1,0,0,1,5,93495.05555313315,0
24,16934.89711334477,99,1043982.6638851713,5,2,Brasil,13.75,0,0,3,2,1,0,0,0,1,0.0,0
53,8779.619275877965,103,1901270.4169164342,3,1,Brasil,5.0,0,5,2,1,0,0,0,1,4,0.0,0
62,12753.903044072411,39,1302306.930081212,9,2,EUA,13.75,0,4,2,1,0,1,0,0,2,0.0,0
37,9373.242617490347,80,562139.4198270085,2,2,Brasil,5.0,0,6,2,1,0,0,0,0,5,0.0,0
18,10958.76383491425,66,1067758.2259384398,19,1,Alemanha,13.75,0,6,1,2,1,0,0,0,3,0.0,0
25,5959.835152058991,8,1258174.929986886,17,0,Brasil,5.0,0,3,3,4,0,0,1,0,2,0.0,0
63,11117.84708337385,15,1283145.7248177894,12,1,Brasil,13.75,0,5,3,2,0,1,1,0,2,0.0,1
33,11225.178480780152,63,1174655.9102139836,9,1,Brasil,13.75,0,1,1,1,1,0,0,0,0,0.0,0
31,14161.151776142782,91,363694.94769685937,4,1,Brasil,13.75,0,1,3,3,1,0,0,0,0,0.0,0
29,12893.123653021483,80,76850.44626821988,18,1,Brasil,13.75,1,11,5,5,1,1,1,1,8,17006.506097508835,1
68,7206.4315001918185,65,682307.6742100402,16,2,Brasil,13.75,0,6,3,4,1,0,0,1,4,0.0,0
40,16336.79297617417,59,860769.0875749046,10,0,Brasil,13.75,0,6,1,1,0,0,0,0,4,0.0,0
32,12841.21216088798,10,132990.43675641232,12,0,Brasil,13.75,1,13,3,4,1,1,1,1,8,12584.61923449041,1
45,12793.574068709946,7,1631785.0026594938,11,1,Alemanha,13.75,0,3,1,1,0,0,0,1,3,0.0,1
51,11963.270586459445,112,694714.1006454448,5,2,Brasil,5.0,0,4,2,1,1,0,0,0,1,0.0,0
19,9928.970211111122,74,1828129.1648952242,11,2,Brasil,2.0,0,0,1,2,0,1,0,1,1,0.0,1
49,12871.209358994904,76,317276.1146061077,16,1,Brasil,13.75,0,7,3,4,0,1,0,0,3,0.0,0
40,13902.35374371433,81,123300.56430525372,15,0,Brasil,13.75,0,2,1,2,0,0,1,0,2,0.0,0
39,5012.41723461778,109,969809.0477287803,6,1,EUA,2.0,1,12,5,5,1,1,1,0,9,49090.13373976604,1
68,9844.956650615617,12,386367.38028315624,13,2,EUA,2.0,0,7,3,2,0,0,0,0,3,0.0,0
42,10980.212118385643,79,1875424.5583999436,16,1,Alemanha,13.75,0,7,3,3,0,0,0,0,4,0.0,0
39,13024.682422777112,46,30503.76292294052,3,1,EUA,13.75,1,10,4,4,1,0,0,0,5,22269.286713655114,1
39,16773.244023708503,115,831113.1533674796,18,0,EUA,5.0,0,0,1,1,0,0,0,0,1,0.0,0
66,8913.03674161287,32,1854228.064976885,1,0,Brasil,5.0,1,10,5,5,1,1,0,1,5,5797.798437271086,1
69,10008.152612728632,32,774992.231392239,17,1,Brasil,13.75,0,7,3,3,0,0,0,0,4,0.0,0
59,9949.863557413799,115,195287.4683949169,6,2,Brasil,13.75,1,10,3,3,1,1,0,0,7,97492.13801591459,1
23,8793.889639581834,90,612760.9362949562,9,2,Brasil,13.75,0,2,3,3,0,0,0,0,1,0.0,0
32,10611.25401955095,78,1001040.6837305226,4,2,Brasil,5.0,0,5,3,2,1,0,0,0,2,0.0,0
60,15083.208879951884,114,378451.85781323287,7,1,Brasil,13.75,1,13,5,5,1,1,0,1,7,18482.808190406766,1
54,7784.658018542617,90,938457.7932350911,11,1,Brasil,13.75,0,7,2,1,0,1,0,0,4,0.0,0
50,13711.257580611613,61,1674322.9596138166,3,2,Brasil,13.75,1,10,3,3,0,1,1,0,7,52310.49694155855,0
25,5192.391079926658,69,1746509.76069126,16,0,Brasil,5.0,1,11,4,5,0,1,0,0,8,10629.88755522837,1
61,9754.648014231176,116,108028.8620743569,6,2,Brasil,13.75,1,10,4,5,1,0,0,0,7,35864.62323349919,1
61,10682.042799128056,61,330197.68252462125,7,1,Alemanha,13.75,1,12,5,4,1,1,1,1,7,39632.28186473314,1
22,18699.438691656258,102,557827.3701759403,12,2,Brasil,13.75,0,0,3,3,0,1,0,0,1,0.0,0
56,10900.790780989248,114,1193783.0432663276,7,1,Brasil,5.0,0,1,2,3,0,0,1,0,1,0.0,1
21,3195.0261061963265,46,728379.5699970096,19,0,Brasil,5.0,1,8,3,3,1,1,1,1,4,90778.16403595111,1
23,4004.444372555001,68,1689641.4177576902,16,0,EUA,5.0,0,2,2,2,0,0,0,0,0,0.0,0
62,12136.118345386723,92,1436177.0178830458,18,1,Alemanha,13.75,0,3,2,2,0,0,0,0,3,0.0,0
